index,Democrat,Republican,Ambigious,ideology_score,ideology_score_flw,party,news_count,politicians_flw_count,worldview_alignment
755823444831313921,4,1,7,,,,,,0.2
2646486564,9,4,4,0.22058823529411703,0.193388412740395,Democrat,17.0,22,0.6923076923076923
369469367,4,3,4,0.625,,Republican,2.0,,0.42857142857142855
30583931,5,7,2,0.25,0.21556828290094202,Democrat,7.0,61,0.4166666666666667
821729268879257600,1,3,6,0.894230769230769,0.70475921638381,Republican,26.0,13,0.75
16517339,5,5,0,0.1875,0.21462117162041602,Democrat,8.0,46,0.5
2613601302,3,3,4,0.25,0.18826681969356002,Democrat,7.0,16,0.5
615252904,3,4,4,0.25,0.211825117648683,Democrat,8.0,18,0.42857142857142855
168518243,1,6,4,0.21428571428571402,0.27825585651864004,Democrat,21.0,2,0.14285714285714285
16567997,3,1,6,0.291666666666666,0.181903475100876,Democrat,18.0,2,0.75
1006282992870830080,0,8,3,0.894230769230769,,Republican,26.0,,1.0
4333579649,3,5,3,0.1875,0.23196105875427703,Democrat,4.0,2,0.375
948760896951627776,0,4,6,0.8250000000000001,0.787111235367417,Republican,10.0,3,1.0
22698141,6,5,1,0.2,0.223935894569764,Democrat,20.0,53,0.5454545454545454
1782148428,2,6,2,0.6875,0.7068516293650461,Republican,4.0,12,0.75
1613461544,1,4,6,0.708333333333333,0.619499385365475,Republican,6.0,9,0.8
1186703426,6,2,4,0.22916666666666602,0.224914802307931,Democrat,12.0,16,0.75
48298722,2,1,7,0.625,0.22111192951106,Republican,2.0,55,0.3333333333333333
297483708,0,3,8,0.7333333333333331,1.0,Republican,15.0,1,1.0
991611691,6,5,2,0.35000000000000003,0.16134145202840902,Democrat,5.0,10,0.5454545454545454
365687902,6,2,3,0.0,0.36753184280128304,Democrat,5.0,36,0.75
784999,4,4,6,0.17500000000000002,0.167798077778118,Democrat,20.0,7,0.5
173163450,3,1,6,0.0703125,0.20733773896415203,Democrat,32.0,19,0.75
540583731,0,8,3,0.6666666666666661,0.6838002335303931,Republican,9.0,16,1.0
1616346864,5,2,6,0.263888888888888,0.24356828888606902,Democrat,18.0,147,0.7142857142857143
22798510,4,2,5,0.16666666666666602,,Democrat,3.0,,0.6666666666666666
389553032,6,5,2,0.1875,0.16739009819361803,Democrat,8.0,4,0.5454545454545454
826143127505338368,3,4,6,0.125,0.20727470716892402,Democrat,2.0,32,0.42857142857142855
559797589,6,3,2,0.1875,0.280501324443492,Democrat,24.0,74,0.6666666666666666
221419862,7,3,2,0.33333333333333304,0.175184869010129,Democrat,6.0,18,0.7
1027414980,3,5,2,0.21875000000000003,0.28557720758502003,Democrat,8.0,36,0.375
1077390931,1,2,7,0.805555555555555,0.8416910415409461,Republican,9.0,4,0.6666666666666666
23343780,5,3,3,0.308823529411764,0.19323994896079202,Democrat,17.0,16,0.625
370455213,0,5,6,0.08064516129032201,0.23823988898063403,Democrat,31.0,4,0.0
21728303,4,7,1,0.27835051546391704,0.199539469727522,Democrat,194.0,21,0.36363636363636365
17399587,4,6,1,,0.19436122085804802,,,36,0.6
851491276000251904,2,3,8,0.125,0.207537358501892,Democrat,24.0,64,0.4
19258731,4,2,4,0.275,0.19993113672537402,Democrat,10.0,3,0.6666666666666666
434971024,0,5,5,0.911458333333333,0.764472865975622,Republican,48.0,11,1.0
82111576,1,6,3,0.701612903225806,0.784168627009438,Republican,31.0,4,0.8571428571428571
34543346,6,5,3,0.161764705882352,0.20398648795146002,Democrat,17.0,13,0.5454545454545454
511293519,0,4,9,0.45,0.6398472516171511,Democrat,5.0,13,0.0
473363762,4,3,5,0.1875,0.261259746227756,Democrat,16.0,22,0.5714285714285714
183443994,5,2,6,0.17647058823529402,0.188886999762291,Democrat,17.0,25,0.7142857142857143
340673795,0,6,5,1.0,0.7664753808005601,Republican,1.0,13,1.0
2432751488,0,6,5,0.925,0.7187488084278051,Republican,10.0,40,1.0
1016020430,4,5,5,0.25,0.19127295648588602,Democrat,1.0,17,0.4444444444444444
2153198070,1,7,3,0.763157894736842,0.7361818094374291,Republican,38.0,15,0.875
2568375061,5,1,5,,0.191993825906892,,,24,0.16666666666666666
21842324,7,3,3,0.25,0.22203933509702,Democrat,9.0,119,0.7
18461227,6,5,2,0.625,0.8469588007540251,Republican,8.0,8,0.45454545454545453
1248650670,4,6,1,,0.21548377111503703,,,37,0.6
540922478,4,3,4,0.375,0.17768259242693601,Democrat,4.0,12,0.5714285714285714
28523005,3,5,5,0.32954545454545403,0.29262130563192,Democrat,22.0,27,0.375
978698730760056832,2,4,4,0.1875,,Democrat,8.0,,0.3333333333333333
67300073,5,1,6,0.115384615384615,0.33093543326100405,Democrat,13.0,136,0.8333333333333334
112886485,1,9,0,0.30092592592592504,0.19518023064679801,Democrat,54.0,2,0.1
197245674,4,1,5,0.772727272727272,0.6932634874825151,Republican,22.0,7,0.2
223960671,2,6,4,0.2,0.199832131596364,Democrat,5.0,42,0.25
3661539314,0,5,5,0.9375,0.739256892932029,Republican,8.0,11,1.0
779229188,3,2,5,0.0,0.163730412160907,Democrat,1.0,12,0.6
403058920,5,6,3,0.16666666666666602,0.18712772435119301,Democrat,3.0,22,0.45454545454545453
146285175,4,3,3,0.18181818181818102,0.23963198570709202,Democrat,11.0,25,0.5714285714285714
2490858848,6,3,3,0.3125,0.225343401681479,Democrat,4.0,31,0.6666666666666666
829365802784718848,5,2,5,0.17500000000000002,0.320571047072645,Democrat,10.0,27,0.7142857142857143
2721260585,0,6,4,0.75,0.744260807622329,Republican,1.0,10,1.0
1377765577,2,5,3,0.384615384615384,0.19339667766937502,Democrat,13.0,6,0.2857142857142857
235840781,5,3,4,0.1875,0.208824465036406,Democrat,4.0,47,0.625
759522452728713216,2,8,2,0.6923076923076921,0.589634816089997,Republican,13.0,3,0.8
19437426,2,4,5,0.208333333333333,,Democrat,6.0,,0.3333333333333333
43456808,0,13,0,0.9561403508771931,0.7409452764708571,Republican,57.0,25,1.0
48455749,6,5,2,0.21428571428571402,0.19147673785521402,Democrat,7.0,10,0.5454545454545454
19520823,0,5,6,0.8125,0.632303639256777,Republican,4.0,5,1.0
1568858138,1,8,2,0.6136363636363631,0.6101953031937061,Republican,11.0,7,0.8888888888888888
862420494,1,0,15,0.27083333333333304,0.157373395375729,Democrat,240.0,4,1.0
318972273,1,1,8,0.75,0.7265994395592891,Republican,11.0,33,0.5
707347192604925953,3,6,2,,,,,,0.6666666666666666
860804286,2,5,3,0.625,0.7331920704055841,Republican,4.0,20,0.7142857142857143
29982802,5,5,1,0.21212121212121202,,Democrat,33.0,,0.5
2365332748,7,2,1,0.25,0.276365746483408,Democrat,3.0,18,0.7777777777777778
48407869,5,4,2,0.25,0.249259229906852,Democrat,6.0,9,0.5555555555555556
2704012283,8,4,2,0.23076923076923,0.28076068994470105,Democrat,13.0,29,0.6666666666666666
924717648,3,1,13,,0.0,,,1,0.25
3807973408,4,4,2,0.0,0.2343742155166,Democrat,1.0,15,0.5
27579192,8,4,3,0.25,0.172750770929181,Democrat,5.0,5,0.6666666666666666
390499293,8,4,1,0.25,0.179745686927439,Democrat,2.0,15,0.6666666666666666
828246247932780544,2,5,4,0.1875,0.21460703452461702,Democrat,20.0,19,0.2857142857142857
473025731,1,6,4,0.75,0.6331595380647671,Republican,2.0,15,0.8571428571428571
267325829,6,1,5,0.25,0.18074233792805902,Democrat,2.0,5,0.8571428571428571
2652544230,1,5,4,0.7000000000000001,,Republican,5.0,,0.8333333333333334
37207680,0,8,3,,0.745594592456923,,,21,1.0
1347196416,2,10,2,0.8289473684210521,0.7096136109013691,Republican,19.0,42,0.8333333333333334
58953042,8,3,3,0.30000000000000004,0.135200612458032,Democrat,25.0,3,0.7272727272727273
231584818,7,3,2,0.25,0.100622817833088,Democrat,2.0,4,0.7
7716692,5,3,3,0.145833333333333,0.248389712246692,Democrat,24.0,11,0.625
926444595499581440,4,6,1,0.11111111111111101,0.252190134963448,Democrat,18.0,34,0.4
17459025,6,0,16,0.325,0.20215172869699202,Democrat,20.0,17,1.0
396123155,6,6,1,0.33333333333333304,0.205898147249921,Democrat,6.0,49,0.5
2452848760,3,3,4,0.066666666666666,0.194193553788288,Democrat,15.0,8,0.5
94038315,4,2,5,0.25,0.27277946772912604,Democrat,4.0,24,0.6666666666666666
702353092247826432,3,5,2,0.25,0.161440425036063,Democrat,1.0,17,0.375
1449790411,1,4,5,0.8888888888888881,,Republican,18.0,,0.8
836097109816332288,2,6,3,0.891304347826086,0.752482561378998,Republican,23.0,15,0.75
38096946,3,4,6,,0.20798394427462202,,,26,0.5714285714285714
1355310918,6,0,5,0.264705882352941,,Democrat,17.0,,1.0
1909916600,8,1,6,0.28571428571428503,0.227316154605144,Democrat,14.0,37,0.8888888888888888
77279038,2,5,4,0.75,0.738851445815589,Republican,3.0,6,0.7142857142857143
44917524,3,0,9,0.17857142857142802,0.06892642127585301,Democrat,7.0,8,1.0
26049637,5,5,2,0.204545454545454,0.24659640149313702,Democrat,11.0,32,0.5
701084530124263424,5,2,5,0.1875,0.19184705716897202,Democrat,12.0,4,0.7142857142857143
55245137,3,6,1,0.25,0.138311839238096,Democrat,8.0,3,0.3333333333333333
15870659,4,4,4,0.34090909090909005,0.196521130250586,Democrat,22.0,25,0.5
36092378,5,7,0,0.25,0.298317370502295,Democrat,22.0,46,0.4166666666666667
14791643,5,3,3,0.33333333333333304,0.194979037398837,Democrat,6.0,20,0.625
23227333,1,7,2,0.225,0.17892691764198101,Democrat,10.0,13,0.125
2488490781,3,3,8,0.194444444444444,0.15891338649519202,Democrat,9.0,21,0.5
1950891102,4,2,5,0.9062500000000001,0.686729868353495,Republican,8.0,10,0.3333333333333333
20797669,2,5,4,0.975,0.6808095016081801,Republican,10.0,9,0.7142857142857143
106170555,3,5,6,0.0,0.171741060850745,Democrat,3.0,4,0.375
754816282982125568,0,6,4,0.7638888888888881,0.6058831459863181,Republican,18.0,7,1.0
99800961,3,4,4,0.08333333333333301,0.254663495512712,Democrat,3.0,17,0.42857142857142855
2828856540,5,0,5,0.2625,,Democrat,20.0,,1.0
834907263877918721,6,5,1,,,,,,0.45454545454545453
898956439,6,4,4,0.25,0.22077309431477202,Democrat,12.0,21,0.6
20211023,4,5,3,0.25,0.21521859127119802,Democrat,13.0,33,0.4444444444444444
28695927,6,1,6,0.25,0.233113066605933,Democrat,1.0,100,0.8571428571428571
423861293,8,5,1,0.25,0.11625242999169001,Democrat,1.0,3,0.6153846153846154
2665614127,6,3,3,0.25,0.278095640642791,Democrat,17.0,28,0.6666666666666666
880838547074412544,1,7,5,0.875,0.7353072131916211,Republican,2.0,38,0.875
363746641,5,3,5,0.33333333333333304,0.174273968786498,Democrat,24.0,52,0.625
2890109882,1,6,4,0.85,0.725975051503426,Republican,10.0,20,0.8571428571428571
56886393,4,4,4,0.30208333333333304,0.22105528410211503,Democrat,24.0,11,0.5
29770862,7,4,2,0.16666666666666602,0.25625044944664305,Democrat,12.0,92,0.6363636363636364
114295711,3,5,2,0.25,0.19004681422133302,Democrat,6.0,25,0.375
2479085623,0,0,15,0.25,0.11666789445624301,Democrat,4.0,5,0.5
88062578,6,1,4,0.25862068965517204,0.18836293721863,Democrat,29.0,21,0.8571428571428571
349291177,1,5,7,,0.29320686774751603,,,10,0.8333333333333334
94171403,3,5,5,0.25,0.17045088391145302,Democrat,11.0,14,0.375
894477181,0,8,3,0.7884615384615381,0.49808057779163906,Republican,13.0,12,1.0
42334080,4,2,5,0.40625000000000006,0.171833595497827,Democrat,8.0,6,0.6666666666666666
981274945,3,6,1,0.163043478260869,0.20938074871662501,Democrat,23.0,106,0.3333333333333333
2800715138,0,10,5,0.47222222222222204,0.6382462897108261,Democrat,18.0,1,0.0
912288616143089664,3,3,6,0.35000000000000003,0.19790051808717302,Democrat,5.0,4,0.5
829490034281701377,3,7,0,,,,,,0.7
18943105,1,4,5,0.21428571428571402,0.18271913797678901,Democrat,14.0,18,0.2
27965034,1,5,5,0.7000000000000001,0.688423007458543,Republican,5.0,9,0.8333333333333334
1385836860,0,4,7,0.553571428571428,0.6587783417830431,Republican,14.0,8,1.0
2559984643,1,5,5,0.8285714285714281,0.64051747013642,Republican,35.0,5,0.8333333333333334
19867280,2,3,6,0.9924418604651161,0.591997794330804,Republican,430.0,5,0.6
3273997009,7,2,4,0.25,0.223291722366204,Democrat,13.0,108,0.7777777777777778
533717431,0,9,2,0.416666666666666,0.719282913278369,Democrat,3.0,4,0.0
2329330602,2,5,3,0.928571428571428,0.725810637280906,Republican,42.0,5,0.7142857142857143
2587921286,5,2,5,0.27702702702702703,0.177605251207264,Democrat,37.0,18,0.7142857142857143
825174345630748676,1,6,4,,,,,,0.8571428571428571
3231951218,2,4,4,0.9062500000000001,0.7306396101712761,Republican,8.0,24,0.6666666666666666
702614012798885888,1,8,1,0.8125,0.702930098708893,Republican,28.0,10,0.8888888888888888
77826056,4,6,1,0.15,0.22121974363464303,Democrat,5.0,2,0.4
106112147,5,7,0,0.25,0.246424745264253,Democrat,7.0,38,0.4166666666666667
954446741818003456,2,5,3,0.8583333333333331,0.6934588937090711,Republican,30.0,66,0.7142857142857143
301006691,0,4,6,1.0,0.80635310215674,Republican,2.0,4,1.0
65937980,11,2,2,0.25,0.22543527346097902,Democrat,2.0,35,0.8461538461538461
807313374,5,2,4,0.25,0.373047645834497,Democrat,7.0,12,0.7142857142857143
1040899058,2,6,2,0.678571428571428,0.755198844497851,Republican,7.0,16,0.75
2416479315,3,6,2,0.0,0.011976773589817,Democrat,1.0,1,0.3333333333333333
33513219,2,5,3,0.892857142857142,0.7354201838731811,Republican,7.0,44,0.7142857142857143
37092287,10,1,6,0.28571428571428503,0.203487898530084,Democrat,14.0,62,0.9090909090909091
3587332212,1,2,7,0.308823529411764,0.16873381748374,Democrat,17.0,7,0.3333333333333333
1158501429360939009,9,3,2,,,,,,0.25
25702320,5,0,11,0.28125,0.0,Democrat,8.0,1,1.0
414194957,4,3,6,0.125,0.21120515622192002,Democrat,4.0,37,0.5714285714285714
31253690,7,2,3,0.23529411764705802,0.24929176653393803,Democrat,17.0,13,0.7777777777777778
3380817352,2,6,2,0.27272727272727204,0.23096518053016202,Democrat,11.0,27,0.25
31481648,4,1,8,0.25,0.271453557853289,Democrat,1.0,4,0.8
2693984118,4,3,3,0.27840909090909,0.26987137707949205,Democrat,44.0,30,0.5714285714285714
1159239246,7,5,2,0.27272727272727204,0.14086999624614102,Democrat,11.0,5,0.5833333333333334
1044748492932026370,1,4,5,,,,,,0.8
32646385,0,7,4,0.5769230769230761,0.691215908892143,Republican,13.0,20,1.0
95569657,6,5,1,,0.29657653985035104,,,4,0.45454545454545453
768947692122828800,0,5,5,,0.714075534263886,,,10,1.0
11182982,6,4,2,0.159090909090909,0.07645989590228701,Democrat,11.0,2,0.6
323243975,5,6,2,0.3125,0.484906571713803,Democrat,16.0,2,0.45454545454545453
826511150363865091,7,2,1,,,,,,0.2222222222222222
406565962,1,6,3,0.7142857142857141,,Republican,7.0,,0.8571428571428571
22355613,4,3,4,0.125,0.22040388713323902,Democrat,2.0,33,0.5714285714285714
242415994,6,2,4,0.291666666666666,,Democrat,6.0,,0.75
49775941,4,5,1,0.291666666666666,0.21420077284152803,Democrat,6.0,13,0.4444444444444444
1158691890,5,2,3,0.279411764705882,0.418455623934375,Democrat,17.0,7,0.7142857142857143
1945038798,1,7,4,0.75,0.671298962927382,Republican,8.0,13,0.875
766691736,1,7,2,0.25,0.194606883826024,Democrat,24.0,9,0.125
2963557016,0,3,7,0.875,0.726786711402817,Republican,4.0,21,1.0
896758049108500483,5,2,4,,,,,,0.2857142857142857
245452665,1,4,5,0.9166666666666661,0.73957213563137,Republican,3.0,32,0.8
30461951,7,5,1,0.23076923076923,0.19375695597952702,Democrat,13.0,19,0.5833333333333334
139830911,5,5,4,0.35000000000000003,0.21552786420361802,Democrat,5.0,9,0.5
3010557804,0,3,8,0.9687500000000001,0.7119930631212971,Republican,8.0,8,1.0
17439724,0,6,4,0.7375,0.685905332775659,Republican,20.0,18,1.0
2426059789,5,2,5,0.14285714285714202,,Democrat,7.0,,0.7142857142857143
1041421132664979456,0,5,5,0.8250000000000001,0.595957900723047,Republican,20.0,11,1.0
186899891,5,2,3,0.208333333333333,0.24000223533171502,Democrat,36.0,35,0.7142857142857143
17337094,1,8,2,,0.676247388713753,,,6,0.8888888888888888
1116044066,2,4,6,0.16666666666666602,0.23100409439107303,Democrat,9.0,42,0.3333333333333333
62304590,4,4,4,0.279605263157894,0.218034612864306,Democrat,76.0,55,0.5
239204193,5,3,4,0.28846153846153805,0.23618758536229,Democrat,13.0,1,0.625
851873503326474240,3,5,3,0.25,0.223480884717408,Democrat,2.0,21,0.375
839193915995504640,1,7,3,0.0,0.705931968354335,Democrat,1.0,19,0.125
101431855,6,3,2,0.16666666666666602,0.285304543692601,Democrat,12.0,28,0.6666666666666666
113926769,7,1,5,0.25,0.17685171947809,Democrat,4.0,12,0.875
427412318,6,3,6,0.28846153846153805,0.25638768397378503,Democrat,13.0,30,0.6666666666666666
16980455,6,5,1,0.2625,,Democrat,20.0,,0.5454545454545454
2779298554,2,4,5,0.85,0.801766179362361,Republican,25.0,2,0.6666666666666666
51356989,5,5,2,0.25,0.169839535957643,Democrat,8.0,30,0.5
838897684224356352,0,7,5,0.625,0.655510412349377,Republican,4.0,9,1.0
1347610902,4,2,4,0.28846153846153805,0.18884780923545902,Democrat,13.0,41,0.6666666666666666
373742817,3,6,3,0.1875,0.20178990433732702,Democrat,16.0,59,0.3333333333333333
828551903168647168,0,9,1,,0.7219038022899551,,,9,1.0
2392031488,6,3,6,0.08333333333333301,0.15706308337940902,Democrat,3.0,4,0.6666666666666666
189427379,4,5,1,0.85,0.694035831167035,Republican,10.0,15,0.5555555555555556
1503071797,2,7,3,0.323529411764705,0.22245214534355,Democrat,17.0,20,0.2222222222222222
963250437058125824,2,6,2,0.774590163934426,0.7824710229067531,Republican,61.0,5,0.75
257315238,2,3,5,0.21875000000000003,0.13120812043235902,Democrat,8.0,4,0.4
1538892457,5,2,3,0.28846153846153805,0.236622300570617,Democrat,13.0,4,0.7142857142857143
15480477,6,4,2,0.119565217391304,0.214915836023466,Democrat,23.0,31,0.6
29137870,4,4,4,0.25,0.276684395390012,Democrat,1.0,9,0.5
621217770,5,3,6,0.25,0.22379245779560702,Democrat,21.0,29,0.625
317299055,1,6,4,0.8194444444444441,0.784995823542315,Republican,18.0,3,0.8571428571428571
703754868,4,2,5,0.25,0.219084696248374,Democrat,5.0,76,0.6666666666666666
120914009,4,1,7,0.16666666666666602,0.20401796412921303,Democrat,6.0,8,0.8
4888654679,1,5,4,,0.747537694140286,,,9,0.8333333333333334
26446549,3,1,9,0.625,0.24832529192715103,Republican,2.0,8,0.25
96542956,0,6,4,0.9166666666666661,0.7391029934161001,Republican,6.0,23,1.0
535940089,6,0,7,0.15,0.21569222504242702,Democrat,5.0,22,1.0
2284038354,8,2,4,0.5,0.15291979180457402,Republican,3.0,1,0.8
20953826,4,0,8,0.3125,0.113447877350401,Democrat,12.0,5,1.0
1049029872,1,6,3,0.8571428571428571,0.6982992359266921,Republican,7.0,7,0.8571428571428571
436367871,5,1,6,0.25,0.114711570979504,Democrat,1.0,3,0.8333333333333334
1411123934,5,3,4,0.4375,0.17773933309056703,Democrat,4.0,15,0.625
195564480,2,6,4,0.32894736842105204,0.260905588048838,Democrat,38.0,12,0.25
162487293,8,4,0,0.266666666666666,0.21598078889054,Democrat,30.0,25,0.6666666666666666
823309328342024203,1,6,3,,,,,,0.8571428571428571
885857077,1,5,4,0.861111111111111,0.7331914818938301,Republican,9.0,38,0.8333333333333334
3907802352,3,4,5,0.25,0.227650969687572,Democrat,1.0,52,0.42857142857142855
181505946,5,2,4,0.25,,Democrat,8.0,,0.7142857142857143
65114554,3,2,5,0.75,0.678750261669472,Republican,24.0,71,0.4
19312750,3,3,5,0.08333333333333301,0.19866734220387103,Democrat,3.0,41,0.5
4858453113,1,4,5,0.7916666666666661,0.731669535208545,Republican,6.0,12,0.8
48090043,0,7,4,0.875,0.717164896169861,Republican,2.0,20,1.0
79666189,5,4,2,0.25,0.163233694801239,Democrat,1.0,23,0.5555555555555556
881305792565129217,0,11,0,,,,,,1.0
38741509,2,3,6,0.9564777327935221,0.687353400586979,Republican,247.0,20,0.6
153836337,2,7,3,1.0,0.728147539023802,Republican,2.0,7,0.7777777777777778
1071981517,5,4,1,0.25,0.21153890254313001,Democrat,12.0,14,0.5555555555555556
233337115,0,4,6,0.7142857142857141,0.718666607885448,Republican,7.0,7,1.0
19734438,6,3,2,0.216666666666666,0.18058798758049402,Democrat,60.0,8,0.6666666666666666
1965215288,7,4,2,0.21428571428571402,0.234899526815317,Democrat,35.0,99,0.6363636363636364
1913115854,4,2,6,0.16666666666666602,0.165408924362648,Democrat,6.0,22,0.6666666666666666
4476556580,3,4,3,,0.202533603679751,,,21,0.5714285714285714
910853786,9,5,2,0.0625,0.18421929098935302,Democrat,4.0,4,0.6428571428571429
92568100,0,5,5,0.75,0.760239175395594,Republican,2.0,13,1.0
48830004,6,5,5,0.301923076923076,0.23766627085653202,Democrat,130.0,2,0.5454545454545454
127527034,0,9,2,0.75,0.700525955660216,Republican,1.0,9,1.0
372175598,4,2,6,0.25,0.18709155904099,Democrat,20.0,16,0.6666666666666666
903775519216250880,2,5,3,0.807692307692307,0.885786213905241,Republican,13.0,2,0.7142857142857143
503341878,0,7,3,0.6875,0.6139966494683621,Republican,4.0,5,1.0
222462032,4,5,1,0.171052631578947,0.18951400195110402,Democrat,19.0,10,0.4444444444444444
1022513226,7,0,6,0.1,0.194228967402566,Democrat,5.0,35,1.0
941384004313501696,0,5,5,0.625,,Republican,2.0,,1.0
87755632,8,4,1,0.28125,0.18308399582898002,Democrat,8.0,3,0.6666666666666666
3440710992,2,4,5,0.583333333333333,0.721578351973294,Republican,3.0,77,0.6666666666666666
24953919,4,5,2,0.125,0.33907053790726505,Democrat,2.0,5,0.4444444444444444
1593726798,6,4,3,0.25,0.24455100231086402,Democrat,2.0,75,0.6
32436929,6,4,2,0.22580645161290303,0.20232849459825503,Democrat,31.0,8,0.6
192692803,4,4,3,0.6923076923076921,,Republican,13.0,,0.5
16334372,3,3,6,0.385,0.267251633108048,Democrat,50.0,38,0.5
1172507256,0,4,6,0.8712121212121211,0.736491453702517,Republican,33.0,33,1.0
130809034,6,4,3,0.25,0.176393619802339,Democrat,11.0,22,0.6
788068004789493762,4,5,3,,,,,,0.5555555555555556
65854394,0,5,5,0.9687500000000001,0.8074184352079301,Republican,16.0,7,1.0
32443518,4,5,3,0.125,0.195470517333096,Democrat,2.0,48,0.4444444444444444
38701457,9,2,2,0.16666666666666602,0.19709360415746402,Democrat,3.0,38,0.8181818181818182
7415132,2,7,1,0.27272727272727204,,Democrat,11.0,,0.2222222222222222
1025503207,1,4,7,0.125,0.19658553466216602,Democrat,4.0,16,0.2
35512608,0,9,2,0.9166666666666661,0.7286255567934521,Republican,12.0,7,1.0
1250508132,1,7,2,0.7916666666666661,0.752564667018994,Republican,12.0,11,0.875
1045284108195237890,2,5,3,,,,,,0.7142857142857143
822597903952867330,6,4,1,,,,,,0.4
871442959027159040,0,2,8,0.75,0.700759956669324,Republican,5.0,26,1.0
24572430,5,6,3,0.25,0.198086550404818,Democrat,5.0,11,0.45454545454545453
490698728,0,8,3,0.625,0.7283677842017491,Republican,12.0,48,1.0
1079170333062635526,0,5,5,,,,,,1.0
32519432,6,0,5,0.08333333333333301,0.247960173913459,Democrat,3.0,10,1.0
17123502,4,5,2,0.25,0.23894147415916203,Democrat,6.0,18,0.4444444444444444
