index,Democrat,Republican,Ambigious,i_score,party
622406613,3,4,4,0.23692045401482903,Democrat
818512825,3,5,2,0.19736842105263103,Democrat
34185615,5,3,3,0.232142857142857,Democrat
932889090,5,3,2,0.17647058823529402,Democrat
23279209,5,0,7,0.25,Democrat
1720436113,10,1,2,0.28571428571428503,Democrat
1739399305,0,0,12,,
2316440479,4,1,7,,
851561316,1,5,4,0.769230769230769,Republican
2273724902,0,12,0,,
21978672,6,3,4,0.295454545454545,Democrat
2717843337,6,3,1,,
17479269,4,3,3,0.147540983606557,Democrat
2727267037,6,1,5,0.25,Democrat
14565056,7,3,3,0.25,Democrat
942232278,5,3,3,0.3125,Democrat
400289635,2,2,8,0.27927018987692004,Democrat
926086087,3,2,6,0.25,Democrat
592010863,8,4,2,0.25,Democrat
1639905841,3,1,8,,
144255467,4,2,4,0.24924393077693602,Democrat
757720039961145344,8,3,2,0.27173913043478204,Democrat
576311581,6,1,3,,
3186919122,7,2,5,0.25,Democrat
583377732,3,0,7,0.37109375,Democrat
2669657311,0,18,0,0.5,Republican
406569491,4,4,4,0.0,Democrat
303440327,8,2,2,0.33333333333333304,Democrat
14747206,5,3,2,,
2936440295,5,1,7,0.23529411764705802,Democrat
29720498,1,2,8,0.2,Democrat
793577522,7,2,1,0.36538461538461503,Democrat
3931782256,6,0,5,0.305555555555555,Democrat
336532267,8,1,3,0.191176470588235,Democrat
28539560,6,2,9,0.194444444444444,Democrat
78677871,8,2,5,0.28947368421052605,Democrat
32321642,2,1,10,0.13636363636363602,Democrat
874679220,1,6,3,0.625,Republican
174739508,4,4,2,0.267857142857142,Democrat
29376628,5,1,4,0.08333333333333301,Democrat
548136521,8,2,7,0.0,Democrat
842831971751514112,7,1,2,,
328380846,3,2,6,0.25,Democrat
19155796,3,4,3,0.16666666666666602,Democrat
475511669,5,1,5,0.25,Democrat
36411279,7,0,4,0.25,Democrat
40813112,2,1,9,0.166699542191261,Democrat
69943118,5,2,5,0.1,Democrat
1511173884,5,1,4,0.125,Democrat
849421435852423169,0,7,3,,
289164727,6,2,5,0.1,Democrat
963318835,7,2,3,0.16666666666666602,Democrat
404767549,7,1,3,0.25,Democrat
347982178,5,1,4,0.25,Democrat
186253983,5,3,2,0.5,Republican
3041126655,2,6,3,0.18181818181818102,Democrat
1005710792,5,1,7,0.583333333333333,Republican
833711960,4,2,5,0.08333333333333301,Democrat
2207038766,0,0,11,,
494138234,4,2,7,0.16666666666666602,Democrat
806937114,6,1,3,0.11111111111111101,Democrat
33607538,7,4,2,0.25,Democrat
1277621821,2,2,6,,
813286,11,0,0,,
18278752,6,2,5,0.3125,Democrat
131262036,3,4,3,0.15,Democrat
20939926,5,3,3,0.25,Democrat
16581824,3,6,1,,
788600058186981376,4,2,4,0.16666666666666602,Democrat
2318248295,6,6,1,0.284090909090909,Democrat
434507877,6,3,3,0.25,Democrat
317874732,6,1,3,0.5,Republican
18346641,2,2,6,,
931268216,4,1,6,0.375,Democrat
2370789662,3,5,2,0.25,Democrat
469822357,3,2,5,0.0,Democrat
32392075,5,5,1,0.583333333333333,Republican
709066874,7,0,3,,
49334899,4,3,3,0.285087719298245,Democrat
24273884,3,2,6,0.28289473684210503,Democrat
395134466,3,4,4,0.17500000000000002,Democrat
336458153,7,1,3,,
3167698211,3,3,4,0.25,Democrat
15168892,4,4,2,0.25,Democrat
22866509,3,0,7,,
51223109,9,1,0,0.18577507048729303,Democrat
15251710,11,3,1,0.295454545454545,Democrat
20442510,3,0,7,0.277777777777777,Democrat
19885913,4,1,5,0.583333333333333,Republican
272122615,4,2,4,,
4831667699,2,1,10,,
18871467,5,1,6,,
961016074861821952,0,7,3,,
826265492650393600,6,2,2,0.36666666666666603,Democrat
123945881,4,5,2,0.375,Democrat
55340188,8,0,2,,
302984479,4,5,2,0.152777777777777,Democrat
3070603895,12,1,5,0.0,Democrat
1682037792,2,2,6,0.25,Democrat
95921074,6,3,3,0.25862068965517204,Democrat
1887907038,1,8,1,,
355740487,1,5,4,0.1875,Democrat
44366594,6,3,1,0.260416666666666,Democrat
323955683,7,2,5,0.25,Democrat
15060810,1,4,5,0.16666666666666602,Democrat
704694546114805761,0,10,0,,
19298483,3,4,5,0.291666666666666,Democrat
27129267,5,2,4,0.2625,Democrat
400258961,4,1,5,0.17857142857142802,Democrat
3119327170,0,1,9,0.28125,Democrat
14306590,8,1,4,0.27083333333333304,Democrat
405223693,6,0,4,0.27118644067796605,Democrat
823565264507633664,5,3,2,0.25,Democrat
391464284,2,3,6,,
119983270,3,2,5,0.25,Democrat
860645659,12,0,2,0.125,Democrat
103732069,5,1,5,0.25,Democrat
3166028219,5,4,4,0.375,Democrat
46410186,3,3,4,0.16680032660808902,Democrat
183250863,7,4,1,0.25,Democrat
1906014422,1,4,5,0.6666666666666661,Republican
746118130322247680,8,1,3,0.30000000000000004,Democrat
722815320,8,1,3,0.15,Democrat
78324486,5,2,4,0.25,Democrat
2628788333,7,0,3,0.323529411764705,Democrat
47094039,6,4,1,0.25,Democrat
791402598,6,3,1,0.29032258064516103,Democrat
540869067,3,1,7,0.06818181818181801,Democrat
1545906840,3,4,4,0.125,Democrat
882095473074556928,4,1,5,0.25,Democrat
2744212899,7,2,5,0.125,Democrat
272189895,5,0,6,,
17002987,0,0,16,0.25,Democrat
209272846,3,2,6,0.23275862068965503,Democrat
751041781723172864,6,4,2,0.33333333333333304,Democrat
1263224436,7,2,2,0.208333333333333,Democrat
33380222,3,0,8,0.1,Democrat
130018397,4,3,3,0.211538461538461,Democrat
31122373,4,1,6,0.125,Democrat
31767258,6,4,4,0.339285714285714,Democrat
283722194,5,4,1,0.322916666666666,Democrat
27461498,4,3,3,0.277777777777777,Democrat
25167516,6,5,1,0.208333333333333,Democrat
1647595830,7,2,3,0.1875,Democrat
515969373,4,1,6,,
3185412532,2,1,9,0.305555555555555,Democrat
1310465465618063365,9,0,1,,
20719079,4,3,5,0.15625,Democrat
25629169,3,3,4,0.375,Democrat
24387737,4,3,4,,
621000554,2,1,7,,
2267938020,7,0,3,0.08333333333333301,Democrat
2729370411,6,0,4,0.21875000000000003,Democrat
208221374,5,1,8,0.208333333333333,Democrat
906952602516115456,4,1,8,,
889806984,9,1,3,0.25,Democrat
818160256459173888,3,1,6,0.22922002053107401,Democrat
954940428,2,0,11,,
94036299,4,6,1,0.12682624996604902,Democrat
47461703,7,0,4,0.0,Democrat
15892016,4,4,4,0.291666666666666,Democrat
459759573,2,1,7,0.30000000000000004,Democrat
41378381,3,4,3,0.25,Democrat
181293502,6,0,4,,
2354007900,3,3,5,,
36117205,2,3,5,,
4734660252,7,0,4,0.0,Democrat
176842858,4,3,4,,
66944349,6,2,2,0.25,Democrat
66074681,4,5,1,0.25,Democrat
2922124766,9,0,2,0.416666666666666,Democrat
705486907275239425,5,1,4,,
33187972,5,4,3,0.28125,Democrat
846509491,1,0,9,0.27272727272727204,Democrat
898807914357338112,2,6,3,0.26829330661579204,Democrat
69688359,7,4,0,0.33333333333333304,Democrat
1682166014,6,0,4,,
1639435477,3,1,7,0.205974497145874,Democrat
1222520144,2,3,5,0.25,Democrat
88831811,6,2,6,0.21428571428571402,Democrat
27828018,7,1,4,,
275329061,5,5,1,0.35714285714285704,Democrat
34505461,5,3,2,0.19736842105263103,Democrat
1605026568,2,3,5,0.42857142857142805,Democrat
17055006,6,2,4,0.25,Democrat
474319849,4,4,3,0.375,Democrat
71242167,0,7,3,0.767857142857142,Republican
95842464,8,2,5,,
785261744084033536,7,1,4,0.16666666666666602,Democrat
1161929450,8,0,3,0.21875000000000003,Democrat
3044212039,5,3,2,0.269230769230769,Democrat
1636968138,2,4,5,0.22792030946871303,Democrat
23891757,5,1,5,0.25,Democrat
731571294,5,1,6,0.125,Democrat
16550581,6,1,5,0.130681818181818,Democrat
765930068296273920,6,3,2,0.25,Democrat
926868804591788032,5,2,3,,
1076502453288398856,6,2,2,,
461117911,5,2,3,,
36844725,7,1,2,,
7806722,7,3,0,0.1875,Democrat
232355970,4,3,3,,
1453382750,5,3,2,,
2681262998,3,1,8,0.25,Democrat
89277897,4,4,2,,
606713765,5,0,5,,
471168708,7,2,3,0.278846153846153,Democrat
15268356,3,6,2,0.194444444444444,Democrat
328867674,0,0,16,,
1068414278,5,2,4,0.14,Democrat
828481078662934528,8,3,2,0.0,Democrat
181611480,7,1,3,0.30000000000000004,Democrat
3131295279,4,1,5,0.25,Democrat
2189780808,6,2,2,,
46969888,8,1,2,0.25,Democrat
1623809108,4,0,7,,
1187361199,5,3,2,,
2904724569,6,1,4,0.0,Democrat
36545100,2,4,4,,
28609177,9,3,1,,
291474783,2,6,2,,
70664229,6,2,4,0.25,Democrat
347301155,7,1,4,,
1934537654,4,1,10,,
347695465,5,4,2,0.5,Republican
496306338,9,2,1,0.25,Democrat
841565208271282176,6,1,5,0.125,Democrat
186654504,3,4,3,,
68540540,5,1,5,0.25,Democrat
125635119,4,0,6,0.141304347826086,Democrat
742285038,4,1,5,0.5,Republican
2822879525,5,2,3,0.28125,Democrat
452590623,8,0,3,0.25,Democrat
1952016942,4,4,5,0.5,Republican
26649252,6,0,5,0.25,Democrat
566824151,1,3,6,0.7126746263283511,Republican
820275691614830593,0,10,0,,
25416225,4,2,4,0.16935483870967702,Democrat
3307706899,6,2,3,0.321428571428571,Democrat
398439150,0,8,2,,
48645231,6,0,4,0.208333333333333,Democrat
1032680185643065345,2,5,3,,
20741163,1,3,6,0.75,Republican
16129467,9,1,2,0.2,Democrat
16591690,4,4,2,,
40054545,0,3,9,,
400047127,6,3,2,,
20918920,6,2,4,0.375,Democrat
227394002,7,1,4,0.2,Democrat
217145241,10,0,3,,
23609619,8,1,8,0.125,Democrat
26443995,3,3,4,0.25,Democrat
32773513,4,2,7,0.3125,Democrat
17651202,7,2,1,0.16666666666666602,Democrat
824475840641699840,5,5,0,0.17857142857142802,Democrat
1976898175,5,5,1,,
46774514,4,5,2,0.22222222222222202,Democrat
1702563079,6,1,4,0.208333333333333,Democrat
161022432,2,4,4,0.17857142857142802,Democrat
248959584,4,3,3,,
928311925,6,0,4,0.25,Democrat
56553329,4,3,3,0.25,Democrat
2297446780,1,5,4,0.2,Democrat
2149877634,6,2,4,,
534697881,7,3,2,,
109086205,7,2,2,,
153536617,7,1,2,,
816291729225740288,5,1,4,0.5,Republican
1888249842,3,2,5,0.5,Republican
325893821,1,5,4,0.28125,Democrat
41951936,5,2,3,0.33333333333333304,Democrat
2818119356,7,1,2,0.22468929048580502,Democrat
257259651,2,3,6,0.224137931034482,Democrat
2505870109,5,3,2,0.211662964272905,Democrat
2958725060,5,0,6,0.36111111111111105,Democrat
28264025,5,4,1,0.22826086956521702,Democrat
2383033227,6,1,3,0.125,Democrat
469782468,9,1,3,0.25,Democrat
253429965,8,1,4,0.33333333333333304,Democrat
1041152362650361859,6,0,4,,
320722755,4,3,4,0.375,Democrat
1173810530,9,1,1,0.28571428571428503,Democrat
2350752482,1,6,3,,
48792578,8,2,2,,
27353134,7,4,2,0.28125,Democrat
37531166,5,3,3,0.5,Republican
40248692,5,0,5,0.225,Democrat
203372724,4,1,5,,
134882751,3,1,6,0.21428571428571402,Democrat
783007950,7,4,3,0.16666666666666602,Democrat
7770742,4,5,1,,
447489784,3,3,4,,
288818576,5,1,4,0.19047619047619002,Democrat
607093,4,1,6,0.25,Democrat
95801092,4,2,4,0.35000000000000003,Democrat
828109760499159040,5,2,3,0.29,Democrat
26552682,7,2,3,0.375,Democrat
255792286,6,2,3,0.30357142857142805,Democrat
717914762630180864,5,1,5,0.0,Democrat
94231146,7,1,8,0.267857142857142,Democrat
22957335,3,1,6,0.277777777777777,Democrat
188067977,6,1,4,0.303137879454325,Democrat
261209208,6,1,4,0.32894736842105204,Democrat
54640029,5,1,5,0.375,Democrat
179128026,5,4,1,,
164719120,0,4,6,0.25,Democrat
2499446418,4,1,6,0.22371473215174903,Democrat
2893186468,5,4,2,0.35000000000000003,Democrat
14506635,6,0,5,,
209245334,6,3,1,0.125,Democrat
52118721,2,7,1,0.7291666666666661,Republican
378308694,6,5,1,0.208333333333333,Democrat
22648912,5,1,4,0.35714285714285704,Democrat
59034148,5,2,6,,
3074746946,0,6,4,0.6949587765376041,Republican
4700312175,4,3,3,0.2,Democrat
377986797,5,0,6,,
2263980809,0,7,3,0.833333333333333,Republican
90571204,5,0,6,,
32802933,5,4,3,0.351694915254237,Democrat
42739985,4,1,8,,
1496501508,5,2,5,,
724806547507961856,5,1,9,0.28125,Democrat
912572004,10,0,6,0.203125,Democrat
18992770,4,5,1,,
843613241192407043,3,0,7,,
830776194010382337,2,2,6,,
3267584874,2,4,4,0.16666666666666602,Democrat
70981482,4,3,3,0.25,Democrat
116392702,0,0,13,,
243826451,4,5,2,0.07142857142857101,Democrat
22007328,4,1,5,0.2,Democrat
750878050846404609,0,7,3,,
432468870,4,2,4,0.17307692307692302,Democrat
229227997,3,3,5,0.375,Democrat
760805655942930432,5,3,2,0.25,Democrat
2333252837,5,6,0,0.36666666666666603,Democrat
740681019041288192,6,1,3,0.2,Democrat
248042139,2,1,7,0.25,Democrat
851825042,11,2,2,0.232142857142857,Democrat
47939561,3,5,2,0.15625,Democrat
205928341,5,5,3,0.16666666666666602,Democrat
703381120923127808,6,3,2,0.125,Democrat
44809643,5,2,4,0.75,Republican
565694149,8,0,2,0.178747717177309,Democrat
454571514,5,3,2,,
24087953,5,2,3,0.3125,Democrat
935022800,4,2,4,0.22727272727272702,Democrat
2347140890,2,5,3,0.1875,Democrat
1187063722826764288,3,6,1,,
2295707162,1,0,9,,
1653716737,6,3,3,0.25,Democrat
16128547,3,2,9,0.16666666666666602,Democrat
19408050,7,2,4,0.42279472669085405,Democrat
984190463484813312,4,3,3,0.08333333333333301,Democrat
1730904367,3,5,2,0.25,Democrat
15683363,3,4,4,0.305819477434679,Democrat
293625836,6,2,3,0.1875,Democrat
1905135866,7,1,3,,
16705696,8,1,2,0.25,Democrat
878951256,4,3,4,0.3125,Democrat
107273631,3,5,2,0.291666666666666,Democrat
21942536,4,5,2,0.25,Democrat
114954667,6,2,2,0.25,Democrat
6638882,4,3,4,0.25,Democrat
28627016,5,3,3,0.194444444444444,Democrat
3103856934,4,2,4,0.27083333333333304,Democrat
18320558,1,6,3,0.9,Republican
40795352,2,3,5,0.18732529641439302,Democrat
1607081466,8,1,2,0.17709209111071902,Democrat
541739395,5,3,3,,
4748759462,4,3,3,0.416666666666666,Democrat
4841007095,4,1,5,0.10185185185185101,Democrat
325830268,6,1,4,,
363126861,5,1,7,0.125,Democrat
3342696424,9,2,2,0.21428571428571402,Democrat
58121578,4,5,4,0.225,Democrat
59028892,4,6,2,0.25,Democrat
215503013,2,1,8,,
558208010,6,2,2,0.30000000000000004,Democrat
287960073,5,2,6,0.21590909090909002,Democrat
34677028,2,4,4,0.25,Democrat
271612837,5,3,2,,
14551262,2,6,4,0.35769230769230703,Democrat
349688424,6,1,3,0.14285714285714202,Democrat
27113304,5,4,3,0.17307692307692302,Democrat
21579140,3,3,4,0.35000000000000003,Democrat
104830127,6,1,3,0.1875,Democrat
37253024,6,2,5,0.17857142857142802,Democrat
3666794837,0,0,12,0.25,Democrat
16118148,0,0,11,,
417139531,6,1,3,0.13541666666666602,Democrat
824662732251160576,8,3,0,,
262317250,6,4,1,0.1875,Democrat
482137714,2,4,4,0.75,Republican
738512319286644737,3,2,7,,
728413848672198658,2,3,6,,
625136332,9,3,2,0.33333333333333304,Democrat
1917300044,6,4,4,,
1963663364,4,4,3,,
270588704,6,3,4,,
622503410,2,3,5,,
790277960,6,5,0,0.138888888888888,Democrat
95413592,4,2,5,0.16666666666666602,Democrat
37429421,3,5,3,0.25,Democrat
2149915710,7,1,2,0.23728813559322,Democrat
735264300219138048,6,1,3,,
19132732,5,4,3,0.27272727272727204,Democrat
17313002,4,5,1,,
28529324,5,3,4,0.354166666666666,Democrat
130752865,5,1,6,0.339285714285714,Democrat
1460035021,4,4,2,,
19276862,6,1,3,0.25,Democrat
2815458440,5,3,2,0.25,Democrat
33123261,4,4,2,0.27083333333333304,Democrat
3104627763,0,1,12,0.3125,Democrat
986787018,6,2,3,0.1875,Democrat
24670481,3,5,2,0.182432432432432,Democrat
521678379,2,1,8,,
1676360502,2,2,7,0.28333333333333305,Democrat
15655665,2,4,4,0.08333333333333301,Democrat
115156206,7,3,2,0.40625000000000006,Democrat
335660433,3,7,0,0.701612903225806,Republican
7621902,5,2,4,,
24541387,6,2,2,0.243421052631578,Democrat
57708120,2,1,13,0.321428571428571,Democrat
31425741,8,3,0,0.25,Democrat
633047565,3,1,6,0.23333333333333303,Democrat
32147526,7,1,6,0.2,Democrat
2904245091,3,0,10,,
980934157890146304,1,6,3,,
23376841,1,0,9,0.30000000000000004,Democrat
17147631,6,3,4,,
1068481713817378816,3,3,6,0.125,Democrat
1047464895564959745,2,2,6,,
756678363159359488,4,6,2,,
548768652,5,2,4,0.25,Democrat
82268789,2,4,4,0.769230769230769,Republican
40597188,4,3,5,0.125,Democrat
42494292,8,0,2,0.16666666666666602,Democrat
133198394,1,2,8,,
23706604,8,3,3,,
91246067,8,1,2,0.25,Democrat
1169757812,9,1,0,,
3407749222,0,5,5,,
822969953947095041,0,6,4,,
2861728726,2,4,4,0.269230769230769,Democrat
210995742,7,0,5,0.14285714285714202,Democrat
2609532511,5,3,4,0.0625,Democrat
31483974,9,1,0,0.25,Democrat
529377651,5,2,5,0.140625,Democrat
2333530860,4,2,4,,
71036272,6,4,0,0.7180851063829781,Republican
208069580,8,1,1,0.3125,Democrat
509649429,7,1,3,0.0,Democrat
1119904952,9,2,0,0.22249478615185903,Democrat
631672207,2,1,10,0.125,Democrat
17515708,3,0,7,0.125,Democrat
48197125,4,3,3,0.1875,Democrat
837817145287389185,4,4,5,,
1551843236,6,1,6,0.0,Democrat
434196504,4,2,4,0.16666666666666602,Democrat
35045469,7,0,8,0.225,Democrat
2302515477,11,1,1,0.25,Democrat
98493788,3,3,5,,
1043865105669054464,1,5,4,0.30182926829268203,Democrat
187191266,6,2,3,0.5,Republican
21055311,2,0,8,0.0625,Democrat
167477280,5,1,5,0.210526315789473,Democrat
855364496,4,3,3,0.23529411764705802,Democrat
118557374,7,2,4,0.125,Democrat
832217706292269056,4,5,1,0.10714285714285701,Democrat
304241213,4,0,7,0.08333333333333301,Democrat
239662197,3,3,4,0.25,Democrat
516244647,3,3,4,0.25,Democrat
23720794,2,3,5,0.25,Democrat
412735319,6,1,5,,
789836586594672640,0,6,4,0.8125,Republican
265897633,3,2,5,,
828250795279839232,3,2,6,0.16666666666666602,Democrat
274253919,3,2,5,0.0,Democrat
49672307,6,2,2,0.15,Democrat
2808052045,3,3,4,0.2,Democrat
825797838210600961,3,1,6,,
14359866,1,4,5,0.30000000000000004,Democrat
14319211,2,1,7,,
51909225,4,4,2,,
274100825,1,0,9,,
23879728,1,1,10,0.275,Democrat
2329249588,7,1,2,0.321428571428571,Democrat
785093507761311745,0,5,5,,
767027277108506625,8,2,1,,
951669118062690306,6,4,1,,
2397455629,4,2,4,0.23529411764705802,Democrat
390880995,0,5,5,0.794117647058823,Republican
42337923,3,6,1,0.33333333333333304,Democrat
590280805,5,3,3,0.28333333333333305,Democrat
64734786,9,0,4,,
14832286,5,1,5,,
1696937120,2,1,8,0.16666666666666602,Democrat
932287241140961280,6,1,3,0.2,Democrat
823238527609606144,3,4,3,0.644230769230769,Republican
823639873949233155,6,3,7,,
485423388,3,4,5,0.21428571428571402,Democrat
2362398482,5,1,7,0.33333333333333304,Democrat
891134246,6,2,4,0.28125,Democrat
939731408532127745,1,9,0,,
3239513732,2,1,7,,
340351209,1,0,9,,
388623182,19,0,0,,
346250156,8,1,1,0.125,Democrat
30313925,18,0,0,,
49090707,5,1,4,,
290291440,5,3,3,,
79067625,5,3,3,,
540348443,4,1,7,,
165129147,4,5,3,,
1009913619323215873,3,2,5,,
27253524,7,1,2,0.2,Democrat
3296672021,4,2,4,0.1875,Democrat
257674066,4,0,10,,
4520610974,1,7,2,0.892857142857142,Republican
281540223,6,1,3,0.25,Democrat
1690234518,5,1,4,,
47336028,6,2,4,0.18181818181818102,Democrat
411744385,2,3,5,,
15936301,2,2,7,0.30000000000000004,Democrat
991385198511247361,5,4,2,,
3253153327,1,8,2,0.7142857142857141,Republican
360014740,4,4,2,,
6859912,5,2,4,,
32413035,3,4,3,0.22222222222222202,Democrat
550682022,5,2,4,0.23833416476149402,Democrat
829489929352802304,4,1,6,0.416666666666666,Democrat
54188181,5,3,3,0.28125,Democrat
22060513,5,4,3,0.30921052631578905,Democrat
800894867459153920,5,1,4,0.28846153846153805,Democrat
833354889799598081,7,4,2,,
149398573,3,0,8,,
37332624,6,3,2,0.277777777777777,Democrat
1040249213307609088,7,2,3,0.30000000000000004,Democrat
721458620,8,2,6,,
774654509746298880,7,0,3,0.25,Democrat
225175037,6,0,5,0.291666666666666,Democrat
43169612,4,3,3,0.275510204081632,Democrat
120217199,5,2,3,0.15,Democrat
2230976456,7,2,1,0.16666666666666602,Democrat
17220786,5,3,3,0.16666666666666602,Democrat
85219527,5,3,2,0.21280711060586102,Democrat
823253296391389184,6,2,3,0.33333333333333304,Democrat
914282426918166528,4,3,4,0.17857142857142802,Democrat
778869643,1,3,6,,
99798986,1,4,5,0.928571428571428,Republican
22977391,6,1,5,0.2,Democrat
794274900,8,3,0,,
2280638962,4,1,8,,
225948083,3,5,2,0.617647058823529,Republican
3763039876,4,3,3,0.211538461538461,Democrat
851711263,5,4,2,0.19791666666666602,Democrat
3024166081,2,0,8,0.232142857142857,Democrat
131745190,6,2,2,0.15,Democrat
108962112,6,2,3,0.25,Democrat
825796670009069571,4,1,5,,
16457594,6,0,4,,
51927885,4,3,6,0.28125,Democrat
395082693,1,5,4,0.634615384615384,Republican
1437056378,5,4,2,0.2625,Democrat
38933135,4,2,4,0.014705882352941001,Democrat
124475264,4,4,2,0.25,Democrat
1623024378,7,1,3,0.08333333333333301,Democrat
1063153956,10,1,5,,
36349288,1,5,4,,
3290071174,2,5,3,0.890086206896551,Republican
541272368,0,6,4,0.625,Republican
281774621,3,3,4,0.35000000000000003,Democrat
804101936345731072,4,1,5,,
148761442,4,0,6,0.225,Democrat
843475384804954112,6,3,2,0.138888888888888,Democrat
3795769815,3,2,5,,
1201176493,7,1,4,0.246884451591029,Democrat
20824193,10,1,2,0.14285714285714202,Democrat
1205785946,2,2,6,0.125,Democrat
105805112,5,2,3,,
327074429,6,5,0,0.25,Democrat
786043465,5,2,3,0.125,Democrat
496425816,0,7,3,,
3082930857,4,2,4,0.25,Democrat
45363312,3,4,3,0.375,Democrat
49005461,4,4,2,0.25,Democrat
90291999,5,2,4,0.25,Democrat
25830254,3,3,5,0.3125,Democrat
279569493,3,1,7,,
32482268,5,2,3,0.45,Democrat
432574701,7,0,3,0.21875000000000003,Democrat
1166734928,4,3,5,,
616219540,4,3,4,0.25,Democrat
19782712,3,1,6,0.10714285714285701,Democrat
1305377150,5,1,4,0.23684210526315702,Democrat
70153491,5,3,2,0.25,Democrat
2419509762,4,0,6,,
292552082,6,3,2,0.1875,Democrat
2304467870,5,1,5,0.28571428571428503,Democrat
520857798,8,2,2,0.31367924528301805,Democrat
776885339541602304,4,1,6,,
2590175298,4,0,6,,
1648501322,4,3,3,,
16808153,9,1,4,0.204545454545454,Democrat
833616248,5,2,6,0.23684210526315702,Democrat
745968110667079680,7,4,2,0.15,Democrat
4824257811,8,0,4,0.1721918518805,Democrat
203301604,5,3,2,0.133333333333333,Democrat
35849210,2,2,8,0.312669281413111,Democrat
1846623097,5,2,3,0.16666666666666602,Democrat
314239640,6,4,1,0.08333333333333301,Democrat
2255121230,5,3,2,0.25,Democrat
451662665,11,1,5,0.25,Democrat
829461463076990976,4,0,6,0.25,Democrat
44539994,5,1,4,,
996200412,6,3,1,0.291666666666666,Democrat
361914626,6,3,4,0.25,Democrat
160698774,2,2,7,,
256609175,5,3,4,0.25,Democrat
495173663,5,2,5,0.375,Democrat
2778988787,3,1,7,0.157894736842105,Democrat
3772638029,6,1,3,0.25,Democrat
340891571,5,6,6,0.17307692307692302,Democrat
2950704821,6,2,4,0.204545454545454,Democrat
717336977604009984,7,3,0,0.5,Republican
1620982164,4,1,7,0.2,Democrat
