ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
400237,0.0,0.9271857979113917,Lee [CA13],Democrat,progressive Democratic leader,59,995,239,2261
412613,0.0953794892618954,0.5325864106970791,DeSaulnier,Democrat,progressive Democrat,42,800,137,275
412615,0.2195635085490884,0.3538056503829424,Aguilar,Democrat,moderate Democratic follower,16,569,105,251
412687,0.09436560191761084,0.5398673637673349,BarragÃ¡n,Democrat,progressive Democrat,27,802,170,408
412657,0.18250325959368907,0.7739523007402467,Beyer,Democrat,moderate Democratic leader,45,430,249,752
400033,0.09115969637936591,0.9136759695422881,Blumenauer,Democrat,progressive Democratic leader,57,947,313,1365
412689,0.20761386178781047,0.6321037246846736,Blunt Rochester,Democrat,rank-and-file Democrat,38,642,257,876
412501,0.15053986216672613,0.6504072440562675,Bonamici,Democrat,progressive Democrat,40,751,222,688
412652,0.23678087725646305,0.5619799559068793,Boyle,Democrat,rank-and-file Democrat,22,384,174,270
412707,0.2044134870895932,0.6300869030691408,Brown [MD4],Democrat,rank-and-file Democrat,43,458,151,250
412686,0.2560439042111227,0.6704614041993675,Carbajal,Democrat,rank-and-file Democrat,29,597,243,527
412517,0.17227814870530025,0.7751478971278513,CÃ¡rdenas,Democrat,moderate Democratic leader,41,624,250,795
412571,0.2830522506991881,0.828693678464902,Cartwright,Democrat,moderate Democratic leader,56,306,301,1130
412195,0.16887241777502476,0.8067653936319094,Castor,Democrat,moderate Democratic leader,25,476,394,758
412379,0.10846597950555988,0.8610954522175615,Chu,Democrat,progressive Democratic leader,38,784,258,1408
412600,0.16808971613097265,0.6986619801055917,Clark,Democrat,rank-and-file Democrat,14,276,223,529
412221,0.09210570984310579,0.7413294528529963,Clarke,Democrat,progressive Democrat,34,627,272,1047
400639,0.1888614211078316,0.5843078097179685,Cleaver,Democrat,rank-and-file Democrat,24,529,150,245
400101,0.20010248313942483,0.7412554900401068,DeGette,Democrat,rank-and-file Democrat,15,490,251,627
412696,0.23618758536229026,0.5212284287360187,Demings,Democrat,rank-and-file Democrat,15,447,147,264
400124,0.20248288919419868,0.751415480204349,Eshoo,Democrat,rank-and-file Democrat,31,513,338,790
